open_time,close_time,open_price,high_price,low_price,close_price,volume,quote_volume,trades_count,taker_buy_base,taker_buy_quote
2025-05-26 21:00:00+00:00,2025-05-26 21:59:59.999000+00:00,109606.5,109646.45,109136.36,109346.68,282.33947,30870906.1764916,89777,146.82128,16051637.0487554
2025-05-26 22:00:00+00:00,2025-05-26 22:59:59.999000+00:00,109346.68,109888.89,109173.91,109190.48,390.94918,42804338.5444784,81995,201.37321,22053801.5049341
2025-05-26 23:00:00+00:00,2025-05-26 23:59:59.999000+00:00,109190.47,109466.06,109057.74,109434.79,268.65717,29356985.6816464,70804,140.84405,15390719.5573064
2025-05-27 00:00:00+00:00,2025-05-27 00:59:59.999000+00:00,109434.78,109666.0,109128.72,109136.37,482.27371,52737751.3048189,99811,190.20843,20806269.3635962
2025-05-27 01:00:00+00:00,2025-05-27 01:59:59.999000+00:00,109136.37,109136.37,107516.57,108385.31,2302.30401,249430889.624526,405182,924.83638,100175409.8865847
2025-05-27 02:00:00+00:00,2025-05-27 02:59:59.999000+00:00,108385.32,108697.94,107894.95,108272.72,818.93423,88726127.063192,183509,400.67509,43418652.1168799
2025-05-27 03:00:00+00:00,2025-05-27 03:59:59.999000+00:00,108272.73,109298.43,108268.0,108892.16,1100.79535,119871968.2177263,209914,598.98336,65224538.5843494
2025-05-27 04:00:00+00:00,2025-05-27 04:59:59.999000+00:00,108892.15,109355.11,108863.63,108952.65,626.46795,68352284.8863358,101538,258.58427,28203171.7971315
2025-05-27 05:00:00+00:00,2025-05-27 05:59:59.999000+00:00,108952.64,108969.76,108550.0,108923.36,667.51791,72624393.6085538,118899,364.90869,39708275.788331
2025-05-27 06:00:00+00:00,2025-05-27 06:59:59.999000+00:00,108923.36,109290.03,108826.08,108828.19,1335.64871,145689014.3996341,175147,651.70051,71101786.4158899
2025-05-27 07:00:00+00:00,2025-05-27 07:59:59.999000+00:00,108828.18,109636.37,108828.18,109547.16,710.52493,77671518.2491993,137230,413.00115,45149594.0512642
2025-05-27 08:00:00+00:00,2025-05-27 08:59:59.999000+00:00,109540.0,109777.77,109492.59,109695.65,567.33883,62212982.6227172,108262,279.21066,30617339.258391
2025-05-27 09:00:00+00:00,2025-05-27 09:59:59.999000+00:00,109695.66,109899.0,109428.98,109830.25,615.70678,67520444.8453831,86523,339.82493,37272694.9732081
2025-05-27 10:00:00+00:00,2025-05-27 10:59:59.999000+00:00,109830.24,109852.0,109639.64,109698.57,253.14136,27782555.4286659,48160,87.52513,9606789.7141003
2025-05-27 11:00:00+00:00,2025-05-27 11:59:59.999000+00:00,109698.57,109783.53,109439.71,109585.49,450.26661,49344218.7270945,62217,185.41113,20317262.2876627
2025-05-27 12:00:00+00:00,2025-05-27 12:59:59.999000+00:00,109585.49,109826.91,109456.5,109603.02,434.51585,47647478.0786732,80568,244.54624,26816190.1586984
2025-05-27 13:00:00+00:00,2025-05-27 13:59:59.999000+00:00,109603.03,110718.0,109581.46,109837.26,2819.7582,310809520.4436718,380412,1327.69941,146328436.6230707
2025-05-27 14:00:00+00:00,2025-05-27 14:59:59.999000+00:00,109837.26,110217.4,108670.29,109374.75,2073.92899,227063744.2960442,328973,940.18029,102954754.5193333
2025-05-27 15:00:00+00:00,2025-05-27 15:59:59.999000+00:00,109374.75,110240.83,109010.33,110140.11,1449.68899,159013277.1547077,239490,641.81758,70394646.3706346
2025-05-27 16:00:00+00:00,2025-05-27 16:59:59.999000+00:00,110140.11,110499.64,109956.03,110217.39,868.1346,95709847.1698065,168640,361.5863,39863858.4502471
2025-05-27 17:00:00+00:00,2025-05-27 17:59:59.999000+00:00,110217.4,110454.95,109968.0,110232.46,599.07105,66037497.0244368,138925,267.28857,29464306.3225471
2025-05-27 18:00:00+00:00,2025-05-27 18:59:59.999000+00:00,110232.46,110409.11,109828.92,109890.62,663.24539,73017232.3529632,107286,200.92374,22121899.4463501
2025-05-27 19:00:00+00:00,2025-05-27 19:59:59.999000+00:00,109890.62,110064.71,109574.46,109877.87,493.59702,54187022.5805122,107072,244.51022,26841225.7897394
